Review Title,Review Text,Date of Stay,Author Contribution,Rating
Expensive but good experience,"We stayed here for 3 nights and yes we did queue for check In and room wasn’t ready so we went off to explore.  When we had our room it was on floor 31 with a good city view and spacious although stayed in better.  It was a pain to go to the rooftop pool as you need to take one lift then change and get another but do get there eventually. Now the infinity pool is the Gem for this hotel as perched on the 57th floor and although busy we always managed to find a sun bed.  The views from this area are great.  We ate at the pool and it’s quite expensive but then what would you expect at one of the most iconic hotels on the planet.   We also had breakfast in Spargo’s every day and this is situated by the pool, it was always very busy and slow service but good choice of food and freshly cooked breakfast if required.  The hotel is well situated as joined the the Gardens and a Hrt station which will take you all over the city.  Would we stay again.  Yes of course",April 2023,16,4.0
Family vacation,The hotel is very beautiful and massive. Well that everyone knows. For me the best thing about the hotel was its team members. The staff is very courteous and goes out of the way to help. and its not only one department. From front office to house keeping to F&B to security and concierge.,April 2023,39,5.0
Not worth the money,"Don't go to this hotel if your are expecting a five star room or service.  At best this is a there star hotel.  Let's start with the chaos of checking in.  Waiting more than an hour in line to see a check in agent, waited another 20 minutes for her to input guest information only to be told our rooms were no available and it would be another hour wait.  Once we finally were allowed to go to our rooms, the disappointment continues.  The rooms are outdated.  Bathroom fixtures are stuff are hard to turn, toilet was old and mouldy and bathroom walls were not clean.  Bed was hard and not comfortable.  The hotel charges a lot for a nights stay and it is 100% not worth it with so many amazing hotels in Singapore.",April 2023,8,2.0
Very expensive and very busy not recommended,"So wanted to stay here after seeing it on the TV on ‘amazing hotels of the world’ but what a disappointment…1st off its not a 5 star hotel its a vegas type resort and probably 4 star and certainly not worth £500 a night. Its an amazing feat of engineering for sure but its so big with 1000s of people everywhere you cannot relax or enjoy any of the facilities as they are all packed all of the time.We couldn’t get any restaurant reservations as they were full. We tried for Spargo but despite 3 emails, 2 tel calls and asking reception we wern’t even replied to. All restaurants have a waiting line and all a ridiculously over priced, I mean 34 bucks for a burger and 7.5 bucks for a bottle of water is a joke ! The buffet restaurant in the lobby is 120 bucks each, for a buffet !!!The pool is huge but packed and they shut it all the time because of so called lightening strikes which never actually occurred. You even can’t stay on sun beds everybody is rudely moved away. The rooms are nice but the beds are rock hard, we couldn’t sleep and had bad backs each morning.The casino is a nightmare to get into having to show passports and entry visas and the same to get out !! There were no ATMs inside the casino so they wanted us to go outside and then queue again and re show documents to get back in !! What a joke…The huge shopping centre is packed and all the shops are mainly geared towards high rolling Japanese clients who even queue to get into the like of Chanel !The whole place is just there to rip as much money out of you as possible and send you on your way….There are much better hotel options in Singapore I would suggest",April 2023,149,3.0
Wonderfully stay,"Staying at the Sands Hotel is a wonderful thing, convenient for transportation and full of facilities. I bought a lot of gifts in giftshop, and the  staff Jessie politely introduced a lot of them. I went to the pool on the 57th floor to watch the scenery, went to Cut, and received the warm service from coral. Gardens by the Bay and apple store are also very beautiful, and love them very much. Definitely come again next time",May 2023,1,5.0
Stellar Personalized Service,"The stellar service began when a MBS staffer met us at our arrival gate and walked us through customs, baggage claim and our awaiting MBS limousine. Upon arrival, Andre Choo from the Premium Services team met us at the door and escorted us to our room where he and his colleague did our check in. No waiting in line! Throughout our stay, the Premium Services team surprised us with gifts like Singapore Sling makings for each of us complete with individual shakers. So fun! Too many other special touches by the Premium Services team. They made our anniversary trip with our family incredibly memorable.",May 2023,1,5.0
One for Instagram,"We stayed here for two nights on our way back to a trip to Sydney.  It is a lovely hotel.  Pretty massive, reminding us a bit of Vegas (no real surprise given the owners).  Check in was pretty smooth, although it took us some time as the assistant was trying to get us a room higher up, which she succeeded in doing.Our room (2910) in Tower 3 had a great view over Gardens by the Bay, so we watched the light show from our balcony one evening.  You could also see the final corners of the F1 circuit if you leant out a bit.The room itself was lovely, large and very clean.  Easy controls for the lights and curtains.  The biggest TV we have ever seen in a hotel room, although there were not too many western channels.  They seemed to be automated to reduce air con usage when we left the room.The bathroom was nice too, with great toiletries.  No bath, just a nice shower.The beds were pretty hard, but we slept OK so didn't mention it.There is free water, soft drinks and snacks plus an espresso machine in the room.There are two sets of lifts per tower.  They service up to floor 34 and floor 34 and above.  If you want to go to the rooftop, you can go up from say 29 to 34 and then change lifts for the remainder of the journey.The hotel and adjoining shopping centre have an unbelievable range of options for food.  Breakfast was included in our package, and I would recommend you avoid Spago unless you really need to eat on the rooftop and go to Rise on the ground floor instead.  The choice at the buffet is phenomenal.  We even had dinner there one day.  If you don't want to visit the pool, you are probably in the wrong hotel.  Apart from being an engineering marvel, it is so amazing to be in an infinity pool 57 floors up.  The area is divided in two with the pool facing the city and some other loungers in the gardens on the side facing the Singapore Strait.  This is handy as the sun rises on one side and sets on the other, so you can move around to find some shade if you want to.Hotel guests also get free access to the Observation Deck.The hotel is also excellent value for money, given the cost to construct it.",May 2023,933,5.0
Three nights at the Marina Bay complex,"A destination hotel and most certainly a place where many of its clientele want to be seen. It is an extremely large hotel with a shopping mall, gardens, museums and casino attached. The staff are helpful, but because of its size the hotel is rather impersonal. However, the views from the higher floors and the rooftop pool, bars and restaurants are impressive. Lots of restaurants and bars, but not if you want a simple quiet beer.",May 2023,190,4.0
MBS Premium Services Team,"I am feeling very happy to stay in MBS Hotel, everything are convenience and very impressive with MBS Premium Services Team by Mac & Yasmina, they are both super nice, friendly and excellent management in everything, Highly recommend !!",May 2023,1,5.0
The wonders of MBS!,"I've been a regular at MBS for a number of years now and I've truly enjoyed it every time I stayed there. I may not be a celebrity or a VIP but the services I experienced and the food i ate have been nothing short of amazing! For tourists, this is the only hotel to stay if you're visiting for a holistic Singapore experience. For locals, a must try if its not already on your bucket list!",May 2023,2,5.0
Thank You Premium!!,Best staff ever Andre from Premium Team. We have 4 rooms and very messy the booking but Andre helped us a lot and I was relieved I meet him!!From the start keep telling me everything will be good because it is a vacation and in the end everything is good because of him Super caring gentle funny and helpful and always saying he will be there to help if we need. He make my heart slow down and able to relaxCan enjoy the good view from the pool and the pool staff very nice also!! I want to go back to stay Mbs because of the view and Andre from premium team!! Thank you!!,March 2023,2,5.0
Flawless hotel with friendly and helpful staffs,Flawless hotel from staffs to rooms. We felt so welcome from the moment we step arrived. Their receptionist Irfan is so courteous and friendly. The waiter Parthi on the pool floor is so helpful and polite. We got our room upgraded and everything is perfect for us. Definitely will come back for sure.,May 2023,15,5.0
a perfect experience,"The attitude of the service staff is very good and they are very patient. My wife and I proposed here. It was a very perfect experience and we will definitely stay here again!During the three months from the start of the preparation to the present, the service personnel have been very attentive in assisting in arranging the proposal, and continued to communicate with us and provide equipment.",February 2023,1,5.0
Super impressed,"I was so impressed with this resort. Having visited ce la vi and spago in the past as a tourist I thought the hotel would be overcrowded however the stay felt extremely exclusive you have a separate elevator to access your room and also access to the famous infinity pool. The breakfast was also excellent. The staff also went above and beyond to ensure we had a pleasant stay. This hotel is centrally located and you have access to the mall, Marina and gardens by the bay. I would definitely stay here again.",July 2022,11,5.0
Perfectly the One and Only choice of hotel stay in Asia.,"Our family retreat in MBS was the most enjoyable and memorable one in our life. The facilities and services we experienced was of peak excellence and we truly looking forward for the next visit.Our family has truly recharged and relax out ourselves in the marvelous scenery view and friendly, passionate staff we met.MBS stay will be undoubtedly in our top list of hotel stay experience and recommendation to all of our friends.",June 2023,3,5.0
Best Hotel EVER,"We stayed here for three nights at the end of March, 2023.  Everything was phenomenal from the customer service to the frozen grapes by the pool.  I have never been more impressed by a hotel.  I even bought the scent that they push into the elevator - it smells so delightful.  If you’re ever in Singapore, this hotel is a must!  You will not be disappointed!  The breakfast buffet is also so delicious, with foods from all over the world and the best fresh pomegranate!",March 2023,18,5.0
Stay once for the pool!,"We were transiting through Singapore on the way to Indonesia, and decided to try the Marina bay for three nights.  Worth staying just to experience the rooftop pool, which is an amazing engineering accomplishment!  Also a central location to visit the Botanic Gardens, Chinatown, National Museum etc.  This is an enormous casino/convention hotel and so it needs to be judged that way.  The food and bars were really mediocre, but still glad we stayed.",April 2023,28,3.0
Unforgettable Memories,"This is the first we stay at the Marina Bay Sands 5 Stars hotel and it really Amazing & Wow we even had. From the check-in to we led by the Premium Services Ms Dyana to our room, with a Very Warm welcome😊, and thank to John from Premium Services. My family  feel very comfortable and a Wow when we see the ambient environment of our room, it really Amazing from the amenities to the room facilities..everything will there ready for us to use during our stay. The room had a Wow City view which we can see the Garden by The Bay, the Event Plaza with wonderful musical light perform at night etc...The most Wow we had is that we receive a Graduation Cake from the hotel for my daughter's graduation..it really give us an unforgettable memories. Not to forget that the infinity pool is a Relax and wonderful corner for us to relax. Overall stay at this 5 stars hotel~ Marina Bay Sands is superb excellence and will strongly recommend to all my friends & relatives includes from overseas to stay at Marina Bay Sands. Kudo to the hotel Management of Marina Bay Sands, from check-in counter, house keeping team to the F&B service staffs 👍👍..Unforgettable Memories for my family😊Philip & family😊",June 2023,3,5.0
Most famous hotel in Singapore experience,"Great hotel but it felt like everything is disorganized, maybe it was because the hotel looked like full capacity, breakfast we had to wait 40min in-line, the sky view pool was packed, hotel room are good enough",June 2023,4,4.0
An Overall Good Experience,"We were guests of the hotel for 8 nights. My partner had a conference in Singapore that was in the convention centre annexed to the hotel, so Marina Bay Sands was a logical choice.  It is well located to the Gardens by the Bay, the Science museum,  the subway,  the promenade, and, of course, the incredible stores and multiple restaurants that are in the attached mall. We were located in Tower 3. Views were fantastic. We were able to observe the light show on he Bay from our room. The room was well appointed, spotlessly clean, and house keeping was excellent. Check in was challenging. Reception seemed unprepared and understaffed for the number of delegates arriving. We had occasion to need the concierge and had a positive experience. Our rate included breakfast at either Rise or Wolfgang Puck's restaurant on the rooftop; we chose the latter. The food options were good. We typically chose from the a la carte menu with a foray into the buffet. Service was uneven.We also had drinks at the rooftop bar on arrival. Drinks were overpriced, poorly made, and it was crowded and noisy to the point of being really unpleasant. Service was awful.",May 2023,"1,782",4.0
MBS with Kids for a perfect weekend…happy Father’s Day,"This is my first visit to the most infamous hotel in SingaporeUpon arrival surprised by the sheer crowns of guest at lobby, at lobby , lines were extreme long, water and lolly pops where served at lines and I was checking in with wife and 2 kidsLobby manager pull us from the line and ask us  to the star lounge i notice mainly for guest who are seniors or with kidsWas served very quickly by Jennifer Yeoh at the star lounge, the service was very quick and very very attention. It was the small gestures of simple “MR chew I guess the kids maybe tired from the trip, allow me to quickly get a room from your family to settle down and take a shower”… this I would say are simple hospitality thoughts which go a long long way from our experience.mThe location of MBS was great, integrated SMRT, Mall, Food, the Park… for morning walks and etcThe room view… excellent…baby cot was ready, only surprise no bathtubThe famous pool at 57th floor was more a dipping pool than a swimming pool but nevertheless my family had a splash 🤭💪. Service again was excellent from Ryan and team… greetings are by name and service was swiftOverall experience of the hotel, excellent, will definitely return",June 2023,74,5.0
Special cuz of Pool,I was super excited to stay in MBS due to so much popularity I heard of the hotel. The lobby is very busy and crowded. The rooftop pool is the highlight. I got Garden By The Bay facing room and it was so lovely to wake up to the view. Really lot enjoyed my stay and hope to come there again!,July 2022,309,4.0
Family weekend staycation,"Booked two rooms, a premier (with bath tub) and a deluxe (no bathtub)room .Both as lovely and spacious. Room is big enough to accommodate an extra bed.Service is great and attentive. The only thing is the crowd at check in on weekend. Suggest to check in earlier and to pick up keys when it’s available.",June 2023,301,5.0
Best hotel experience of our lives!,"I booked this hotel for two nights for our honeymoon and it was the best hotel experience, out of all our world travels!The staff are on an entirely different level of professionalism, kindness and very sincere. When our room was made up, the kind person who made up out room wrapped up my phone charge cord with a nice leather strap to make it look ni e for when we were back from the pool. Thank you!! The rooftop pool, is even more amazing than in the photos on the internet... its actually a magical experience. The hotel is perfectly located for so very many things and attached to the absolutely wonderful mall.Cannot thank all the staff enough for all they did for us and their professionalism.",June 2023,52,5.0
Way too expensive,If you have money to waste them this is the place for you. We paid £150 for a buffet that tasted horrible and was fish heavy. I was really excited about coming to Singapore but it is just too expensive from the room to the food. Everything is massively overpriced. I certainly wouldn’t come back.,July 2023,2,1.0
Must visit in Singapore. Great service and facilities.,"Fascinating views anywhere you look. We got a room on 18th floor facing the merlion. What can be better! It was fireworks show that was amazing to see from our floor to ceiling window! Room is spacious with electric curtains and comfortable bed with nice pillows. TV is like you are in the cinema - huge! You can see a care of staff in everything. We ordered food in room service - all was served on a special table with a lot of condiments. Pool. Place to visit for sure. Water was a bit cold, but still we enjoyed and shot some great photos. There’s a jacuzzi as well - you can see other side of the building with a see view! Check in lady was extremely kind and helpful. She talk with our kids to make sure they are happy- they gave special book for each kid. Lovely experience! Only advice if you’re planning to dine in restaurants there you need to book in advance. Always busy. Thanks for great stay!",July 2023,7,5.0
A perfect getaway!,"We always had a wonderful experience staying in Marina Bay Sands! Especially with their very exceptional team members, Chermaine and Joana, who always helped us during our stay and made our stay even more memorable. A perfect hotel for a family getaway. We look forward to visit MBS again soon!",July 2023,2,5.0
5 star luxury experience in the garden city,"I have never experienced anything less than perfect during all my stays here. The rooms, amenities, restaurants and shops are world class standard. The sheer size of the property and location itself makes it a prime attraction for locals and tourists alike. The must visit place is the infinity pool which looks absolutely amazing whether day or night. I think Marina Bay Sands is the best luxury hotel you can find in Singapore.",June 2023,14,5.0
The one and only,"The one and only Marina Bay Sands. Stunning view, excellent service, high class lounge, where children are welcome. Very friendly and personal welcome from the airport to the room- accompanied by Andy- everything was perfect.",June 2023,9,5.0
Excellent service from Premium Service Team,Our family had our stay at MBS and was well taken care of by the Premium Service Team especially John. He is very attentive and took care of our check in and check out process seamlessly. The whole team every single staff from MBS really made a difference in making my family stay a truly memorable one. Definitely looking forward to return soon.,July 2023,1,5.0
A night at MBS we will never forget,"After 4yrs of calling Singapore home, it was time to relocate back home. We decided to spend a night at Marina Bay Sand after the kids told me they wanted to visit the infinity pool. The premium Service team at MBS made our stay a memorable and enjoyable one. From the time of registration to checking out, they were there for us. They gave gifts to our kids, booked us a executive taxi home and even checked on us to see that we arrived home safely. Thank you to the team especially Joana, Eunice and Daniel. We will see you soon. You made our stay enjoyable and Memorable.",July 2023,1,5.0
Not worth the money,"Building is iconic, service is mostly outstanding and rooms are nice. But the price level is just not justified. One night is ok so you have access to the pool then; and that is the thing in this hotel. Don’t take breakfast, because it’s just a chaos.",June 2023,117,2.0
Excellent service,It was always one unforgettable experience to stay at Marina Bay Sands.  The place is exteaordinary and MBS team always provide us with an excellent service especially bellmen Joey and Edgardo. They made sure all our luggages are secured and they were both very professional yet very friendly and comforting.  Kuddos as well to Richard of IRD as he was also very helpful.,June 2023,2,5.0
The most amazing suite!,Our first time staying at MBS and Kesh at the front desk made sure it was comfortable and memorable. He was quite efficient and quick with the check in process- while still making time to chat up my toddler aged 1.5 years. Shanmu helped out during the stay and was available promptly. Overall the staff was ready to help out with anything that we needed. The infinity pool was exceptional as we expected. They had a fun session for the kids (painting the tote bag). The views from pretty much everywhere in the hotel were fantastic. We were on level 51. The suite was extremely comfortable! Space was generous for my toddler to sprint around.,May 2023,2,5.0
