Review Title,Review Text,Date of Stay,Author Contribution,Rating
Delightful service provided by the Premium Services team especially by Mr Nicholas Len.,"Was supposed to have a delightful and fuss free check in for the suite room but was not informed beforehand so went the usual route. However, the front desk informed Premium Services and Nicholas came by and quickly assisted my wife and family in the check-in which was greatly appreciated since there were elderly and kids in tow. Hotel stay at MBS was already delightful from my past experiences and continued to be delightful in this trip but my first suite stay brought my expectation to new heights with the amenities of the suite, the wonderful service of the Club 55 staff and not forgetting Nicholas who went all out to made this stay an unforgettable experience with professionalism, thoughtful surprises after understanding the purpose of our trip, and even a nice gesture when we were checking out. Overall, the experience of the suite and Nicholas' delightful service completely wow-ed my family and I will definitely be back again. Highly recommended if fuss free and delightful experience is what one is looking for.Facilities-wise, the view from the room, the legendary infinity pool, and the gym continue to be excellent. There were daily kids activities which were good to keep the young energetic ones happy. Advice: plan and book the F&B outlets that you will want to go for the trip earlier to prevent disappointment.",November 2022,1,5.0
Special treat,Lovely experience.  Room was beautiful with great views of the gardens.Staff all very polite and efficient.Tasty breakfast in Spago.Cocktails with the most wonderful view at Ce le Vie.Highlight of our stay was definitely the pool. Would definitely recommend as a special treat.,November 2022,93,5.0
A big disappointment,"We stayed at the Marina Bay Sands hotel for one night  in November 2022 it was something We always wanted to do,  but was so disappointedWe booked and paid for a triple room as we were 3 adults   At check in we were told that another bed would be allocated to the room and that would be taken care of On inspecting the room the toilet area was dirty   There were stains on the carpet   Could see no quality control   Had taken place on the room.   We went out of the hotel to enjoy Singapore when we returned  to the room  in the evening no extra bed had been put in  the room      2 of us had to share one bed which was not a comfortable nights sleep. breakfast was a real let down   I think the hotel is just a show piece with no substance just over hyped       And over priced for what we got                                                                                   On our trip we stayed in 5 other hotels and were  all 5 star and they were so much better all the rooms accommodated 3 adults   And clean                                                                             we stayed at the Four Seasons in Singapore on our trip  room fantastic food lovely and far cheaper should not have wasted our money at MBS",November 2022,13,2.0
A hotel with excellent facilities but disappointing services,"My friend and I were staying for 3 nights in this hotel to attend an activity nearby. At first we were fascinated by how modern and grand everything in this hotel looked, but its services later turned out to be a real nightmare.The first night started with a disturbing sound from 2:30am for every 5-minute interval arising by the pressure from the pipe system. After 15-20 minutes we could not stand with the noise and decided to call for a check. A technician then came to our room, inspected and asked if we want a room change we should call the front desk on our own, so we explained everything to the reception, but we were offered a downgrade without any compensation or had to wait until the morning for their management team to get back to work. We turned down this unacceptable offer and asked them to reply as soon as possible BUT NOT UNTIL THE MORNING. Half an hour later we were given a same grade of room, with card keys delivered to our new room and our stay extended to 2pm on our last day. Why would such a 5-star hotel have no 24-hour management for emergency situations?On the next day we were pleasantly surprised they delivered some great truffle chocolates and a bottle of champagne for the inconvenience caused. However on the last day, after we finished relaxing at the fascinating infinity pool on the top floor at 12pm, our card keys stopped working, and after lining up at the lobby with our swimwear to find out what happened, we figured out the card keys worked until 12pm but not 2 as promised. The reception lady named Adele claimed we should approach them for an extension. How in the world the customers will understand THE WAY YOUR SYSTEM WORKS?????? Why are not the card keys being delivered to our room???? Or a note saying our cards should be replaced????By the time we checked in, we were told that the amounts we spent in Marina Bay Sands hotel mall could be accumulated as points, which can be used to reduce our room price when we check out. However by the checkout time, the same lady Adele decided to settle the payment as quick as she could without even bother asking whether we had any points available. It was not until we raised out how our points could be utilized, she then realized we had points to use. She even urged us to spend more on the hotel shops before even trying to void the invoice so that, we believe, she did not bear any responsibility for her mistakes. However we of course refused and eventually got our points deducted from the room price by her manager with the previous settlement voided.We had to say the facilities in the hotels are awesome, including the gym, sauna, steam bath, restaurants, and especially the infinity pool. The rooms are flawlessly clean. However we were very disappointed with this terrible experience happening in a 5-star hotel as an icon of Singapore. The services seriously need great improvement.",November 2022,45,2.0
Easy,Excellent range of restaurants though tend to. Be over priced and hard to get a booking - ground floor or top floor. Wonderful place to walk around just for the people watching. Happily go back anytime,November 2022,"2,313",4.0
Worth the Cost for amenities and location.,Everything was 5/5 except the pool photoshoot offered. Do not recommend. Photographers do not listen nor edit photos correctly. Breakfast buffet 5/5. Lunch 3/5. Hospitality 10/5. Staff remembered us by name and room number.,November 2022,6,4.0
With excellent service and memorable expereince... A great choice to consider..,"This is our 4th year having our anniversary staycation at MBS... MBS has certainly lived up to their expectations of being a world class hotel.Dedicated and excellent service by the staff at MBS has made us feel important as guests with them. We had a little kid with us for the stay,  the staff made sure that the amenities and facilities are well sorted and kids friendly. Special mention to Ms Nicole Lee who has been managing our booking for the past few years to ensure that we get the best experience.Comfortable and spacious room with great view, wonderful and cheerful staff with delicate services, wide range of cuisines to choose from, within proximity to attractions and shopping.. MBS is definitely a choice to consider..",November 2022,2,5.0
Wow!,"Having had 3 nights at the Paradox at Clark Quay we had a final night at MBS . It was our anniversary a few days before and so emailed the hotel to enquire if anything special could be done . This hotel and the staff go over and beyond what is expected . Not only did they email back to advise they would provide a desert and try and accommodate a higher floor but when we checked in the lady on reception also gave us 50 S dollars to use whilst in Hotel . Floor 10 in Tower 3 was a great view over Bay  gardens . A delicious desert awaited us . Water and fruit juice complimentary. The room was fab . Great 5 star . Large TV , comfortable bed , large shower and great toiletries. Fortunately the sun shone so up to the iconic pool which didn’t disappoint and was on my bucket list . Wow !! I loved this hotel . Not for everyone. Lots of designer shops  and a casino . Watched the light show , sky observations deck great for views . Staff so friendly and organised . Probably won’t return as there are so many other places in the world I need to see but Singapore was great .",January 2023,875,5.0
Better to look at than stay in.,"We stayed for 2 nights in January, immediately after Luna new year, so the hotel was fully booked. The hotel is luxurious but with over 2,500 full rooms, it was very crowded. The service was efficient but impersonal. Our room was on the 48th floor, very well appointed with a fantastic view of Singapore however, it stank of stale cigarette smoke. Every time you entered the room, you would be hit with the foul stale smell. Our teenage son had to sleep on a pull out sofa bed (not that that is an issue) which was extremely uncomfortable and you could feel the springs in the mattress. You would expect better from a 5 star hotel for additional sleeping requirements.The fitness centre is very well equipped, has a great view and includes sauna & steam rooms. The famous rooftop infinity pool was spectacular but the days we were there it was raining and windy so we only used it to take a few photos.  The location is really good and the adjoining shopping mall, casino, theatre, food courts are only a short walk away. The choice of high quality food/eating options within the hotel is very impressive. We had the Luna buffet and was impressed with the range and quality of food available. Good quality seafood including lobsters, Alaskan crab, scallops and much more was in abundance. Overall the stay was nice but the room smell and lack of personalised service detracted from the experience.",January 2023,11,3.0
An amazing experience,"We stayed at the hotel for 4 nights and had such an incredible experience. The hotel is stunning, so much thought has gone into designing it.But the element that made this hotel truly wonderful was the staff. Mark from premium hotel services went above a beyond for us and when we left he sent a personalised card to say goodbye and we were in complete shock. This is next level customer service! If you're coming to Singapore, stay at this hotel!",January 2023,8,5.0
Shirley Chan,"Lovely stayLovely hotel, staff are beautiful, very attentive, Shirley from pool bar was excellent as weere all the crew. Great pool complex, food was amazing, worth including this in the room. Very comfortable bed in the room, nice views.",December 2022,4,5.0
Great service and amazing view,"The staff are friendly. One  concierge staff helped us to pay for the taxi because we didn't have enough cash then.The services at the gym and spa were great. The infinity pool has a stunning view of the Singapore's business hub while our room has an amazing view of the marina area and Garden by the Bay. Free access to the Skydeck is also a big plus. The location is great. Everything is at arm's length (shopping center, restaurants, casino, Chinatown, etc). Hassle free check-in and out. We were allowed to use the pool longer than our check-out time. The only disadvantage I could say is that the in-house restaurants (especially by the pool) have long waiting time. But maybe because it was popular and the food was delicious",January 2023,3,5.0
One of the best and my favourite hotel in Singapore to stay.,"Always a pleasure to stay at this hotel, and this is I think the 10th or 11th time I've stayed at this MBS hotel and it's always been a pleasure.  The rooms are huge, bay view, city view, garden bay view, whatever you fancy.  Marina Bay Sands Hotel is one of the best luxury hotels in Singapore which is just a few steps away from the best Shopping Mall, Casino, Spa, Gym and many restaurants and valet service. It is perfect for a staycation, business trip or vacation to stay over.  I would like to recommend this hotel to anyone in this world who wants to experience hotel services that exist in this hotel and its surroundings. -ARAJETSET-",January 2023,16,5.0
Wonderful stay at Marina Bay Sands,"From the moment we arrived till the drop off at the airport on our departure everyone was genuinely so friendly and helpful and went above and beyond which made us feel really special. The level of service was of the highest standard and we truly felt welcomed and appreciated as guests of the hotel. We  cannot recommend the Marina Bay Sands enough and thoroughly look forward to the next time we get a chance to travel to Singapore and stay there again.Thank you and the rest of the Premier Services team and all of the other staff at the Marina Bay Sands.Kind regards,Kelly Pedersen",January 2023,2,5.0
There are no words….,There are no words to describe how incredible this team is. I am beyond grateful for the support the team provided  our family over our short stay at Marina Bat Sands with particular mention to Dyana. You are amazing! Can’t wait come back.,January 2023,18,5.0
Poorly trained employees and weak management,"Check in line was 20 minutes. Concierge was extremely rude. On line Restaurant Menu does not reflect actual menu at Cedeles, Rise Restaurant explained that 1000 Island Dressing is the same as Shrimp Cocktail Sauce. I don't know if they were too lazy to get it or they ran out. Mashed potatoes is a no show.",January 2023,40,1.0
Romantic date,"Really great place to visit many exciting activities even perfect for a romantic date. It was an amazing experience, dinner with a view overlooking the Singapore skyline. 10/10 experience would definitely recommend to all couples for date night",June 2022,0,5.0
Kudos to MBS Premium Service Team,"During my most recent staycation at MBS, I have experienced the personalised service from the MBS Premium Service Team.The team provided warm and professional service and made our stay in MBS hassle free.It was a short staycation but definitely one of the most memorable one for myself and my family.Cheers!",December 2022,4,5.0
5 star for the masses,"Pure class, but a very big hotel and this can take a little of the shine off it.  Only issue was housekeeping forgot to put towels in the room. I found out the hard way.  And it's expensive, real expensive.  But in saying this I'd definitely stay here again. It's a walk to the gardens and a quick. Taxi down town.Cabs were hard to find so suggest getting a SIM card and using online rideshare.Also pay for a city view.",December 2022,270,4.0
"Pristine designer shops, service exceptional to the Sky Platform just incredible",No visit is complete with out a visit to Marina Gardens. The hotel is stare of the art. No you do not need to stay there. The shopping mall is incredible. Eat at the food hall lots of cheap choices if in a budget. The Skypsrk is incredible. Wait till 8pm and watch the fountain show Spectre it's free and awesome.,December 2022,87,5.0
Wonderful experience at MBS Hotel,"Hi Team, I would like to show my upmost appreciation to Mr Andre, from Premium Service Team. I have wanted to compliment Andre’s professional service but have not been able to find the right channel to do so. First of all, I would like to show my appreciation to Mr  Andre for making our stay at MBS being so memorable and special for us. I do understand that we have made a request of extending our suite stay at the eleventh hour and thus we are not expecting too much from MBS. However, Mr Andre managed to bring us a very pleasant surprise of extending the suite stay for us, and what makes it so special is that we will be staying in the same suite. This has brought us huge convenience as we have a young toddler with us, and changing suite room means that we will need to spend the hassle to pack and unpack, not being able to enjoy the stay. Mr Andre has, of cos anticipated this while doing the planning for us. In addition, he also brought a sweet surprise to our toddler with a bunny. We can't thank him enough for this sweet gesture. As mentioned, having such wonderful experience stay at MBS is also all thanks to the Premium service team for extending a $150 dining credits to us. Therefore, we have decided to have another stay in the coming year as we know that MBS is always fully booked till the end of the year! At the moment, we are touching base with Mr Andre on this, understanding rates and hopefully, we can have promotion or early bird discount. I look forward to return back to MBS hotel for another wonderful stay with my family in soonest time.",December 2022,4,5.0
Brilliant,"My wife and I stayed here for a week. With the exception that some refurbishments may be required, everything was excellent from the moment we checked-in, until we departed. Service was great and room was comfortableHotel is super convenient - as well as having restaurants and eateries within the hotel and lobby, it is connected to a large shopping mall (with numerous restaurants and a large food court.    Room includes a free minibar.  Although limited items included, its nevertheless a nice touch.    The highlights are the views from our room and the infinity pool on floor 57!",November 2022,125,5.0
Excellent,"An excellent stay.Beautiful hotel in central location, close to metro.Check in was friendly and efficient.All staff were brilliant.Room was superb, excellent views of gardens. Infinity pool is the best feature of hotel.Excellent WiFi throughout.",November 2022,896,5.0
EXCELLENT SERVICE FROM POOL STAFF KATHIR AND GUNA,This is the perfect hotel for a weekend getaway . I had a wonderful experience at the pool . Every staff member I encountered were delightful and eager to help . Especially Kathir and Guna . Thank you so much ! Will recommend to my colleagues!,October 2022,0,5.0
More than 5 Stars,"Wow! This hotel blew my mind. I was hesitant to book here because I have Diamond/Gold status with Hilton, IHG Hotels, and Marriott. But my friend recommended it and I'm glad I stayed. This was a true 5-Star experience. I stayed at many 5-star hotels and this one is definitely more than 5-Stars.",December 2022,6,5.0
Impressive,"Impressive: views, service, friendly and helpful staff, facilities.Numerous restaurants on site or a short walk away, from fine dining to street food.The hotel has sustainable credentials and leads the way in the region, from food waste to the use of recycled plastic packaging  Good conference and event space linked to the hotel.  Good transportation linksThe hotel is being refurbished, but as a guest I hardly noticed.It certainly has the wow factor.",November 2022,1,5.0
Nice view but lack service,The rooms is adequate with great view but the hotel food service is lacking.  I stayed two nights at the hotel but had two terrible experiences at the top floor and Rise on the ground floor for breakfast.  The service level is not really live up to a 5 stars hotel.  They seems do not feel like to serve us.  The Rise staff even came to tell us half way into our breakfast buffet that they will charge $20 for juices even though the BUFFET is included in the room.  We ask for the manager for explanation but hear nothing. It was later on find out if you go ask for freshly squeezed juice then it will be charged.  If you go for the juice at the buffet table then it is free.  However the waitress made the mistake never came and apologize for the mistake.  Her attitude was not good neither is her English.  Other employee apologized to us for the mistake eventually after we complained but with two bad experience at two different restaurant make you winder...   My experience can be summarized as great view but service is inadequate.,December 2022,206,3.0
